1.13E+00
1.06
0.875
0.621
0.344
0.0924
-0.11
-0.249
-0.323
-0.34
-0.314
-0.263
-0.204
-0.15
-0.107
-0.0769
-0.0571
-0.0437
-0.0343
-0.0268
-0.0196
-0.0117
-0.00258
0.00796
0.0195
0.0322
0.0462
0.0615
0.0781
0.096
0.115
0.135
0.157
0.179
0.201
0.224
0.248
0.271
0.293
0.315
0.336
0.355
0.372
0.387
0.4
0.41
0.418
0.422
0.424
0.422
0.416
0.408
0.396
0.383
0.367
0.349
0.33
0.309
0.287
0.265
0.242
0.218
0.195
0.172
0.149
0.128
0.107
0.0866
0.068
0.0509
0.0354
0.0215
0.00913
-0.00188
-0.0116
-0.02
-0.0273
-0.0335
-0.0387
-0.043
-0.0464
-0.0491
-0.051
-0.0523
-0.0531
-0.0533
-0.0532
-0.0526
-0.0518
-0.0508
-0.0496
-0.0482
-0.0467
-0.045
-0.0431
-0.0409
-0.0382
-0.0351
-0.0314
-0.0269
-0.0214
-0.0149
-0.00709
0.00224
0.0133
0.0264
0.0417
0.059
0.0781
0.0989
0.121
0.144
0.167
0.189
0.21
0.23
0.246
0.259
0.267
0.27
0.269
0.263
0.252
0.238
0.22
0.199
0.177
0.153
0.129
0.106
0.084
0.0639
0.0462
0.0309
0.0178
0.00623
-0.00496
-0.0172
-0.0322
-0.0522
-0.0795
-0.114
-0.151
-0.184
-0.2
-0.187
-0.132
-0.0192
0.155
0.382
0.637
0.884
1.07
1.16
1.12
0.955
0.711
0.435
0.173
-0.0435
-0.198
-0.287
-0.314
-0.298
-0.256
-0.203
-0.148
-0.1
-0.0649
-0.042
-0.027
-0.0168
-0.00896
-0.00168
0.00623
0.0153
0.0254
0.0364
0.0486
0.0621
0.0769
0.093
0.11
0.129
0.149
0.17
0.191
0.214
0.237
0.26
0.284
0.307
0.329
0.35
0.37
0.388
0.405
0.419
0.431
0.441
0.447
0.451
0.451
0.448
0.442
0.434
0.423
0.409
0.394
0.377
0.358
0.338
0.317
0.295
0.272
0.249
0.226
0.203
0.182
0.16
0.141
0.122
0.105
0.0892
0.0747
0.0616
0.0497
0.0392
0.0298
0.0217
0.0146
0.00859
0.00353
-0.000688
-0.00416
-0.007
-0.00933
-0.0112
-0.0127
-0.0137
-0.0145
-0.0151
-0.0154
-0.0156
-0.0157
-0.0155
-0.0152
-0.0146
-0.0138
-0.0126
-0.011
-0.00882
-0.00604
-0.0026
0.00181
0.00755
0.0149
0.0241
0.0352
0.0484
0.0637
0.0811
0.1
0.121
0.144
0.168
0.192
0.216
0.238
0.257
0.274
0.287
0.296
0.3
0.3
0.295
0.286
0.272
0.255
0.235
0.213
0.191
0.169
0.147
0.126
0.107
0.0895
0.0739
0.0603
0.0488
0.0384
0.0269
0.0123
-0.00698
-0.0322
-0.0643
-0.103
-0.139
-0.159
-0.15
-0.102
-0.00434
0.151
0.369
0.621
0.867
1.07
1.19
1.19
1.06
0.833
0.567
0.301
0.0676
-0.11
-0.221
-0.271
-0.272
-0.238
-0.182
-0.122
-0.0713
-0.0325
-0.00473
0.0137
0.0254
0.034
0.042
0.0499
0.0584
0.0677
0.0782
0.0899
0.103
0.117
0.132
0.149
0.167
0.186
0.206
0.227
0.249
0.271
0.294
0.317
0.34
0.362
0.384
0.404
0.423
0.441
0.456
0.468
0.478
0.486
0.49
0.492
0.491
0.487
0.48
0.47
0.457
0.441
0.424
0.405
0.384
0.363
0.34
0.317
0.294
0.271
0.248
0.225
0.204
0.183
0.163
0.144
0.127
0.111
0.0972
0.0844
0.0728
0.0625
0.0534
0.0455
0.0386
0.0327
0.0278
0.0238
0.0205
0.0179
0.0159
0.0144
0.0134
0.0127
0.0122
0.0121
0.0122
0.0125
0.013
0.0135
0.0143
0.0152
0.0164
0.0179
0.0198
0.0223
0.0254
0.0294
0.0344
0.0406
0.0482
0.0574
0.0684
0.0815
0.0968
0.114
0.133
0.155
0.177
0.2
0.223
0.246
0.268
0.287
0.304
0.316
0.324
0.328
0.327
0.321
0.31
0.296
0.278
0.257
0.235
0.211
0.188
0.165
0.144
0.124
0.105
0.0891
0.0747
0.0619
0.0508
0.0395
0.0249
0.00465
-0.0221
-0.0549
-0.0921
-0.13
-0.154
-0.149
-0.105
-0.0111
0.137
0.344
0.602
0.858
1.06
1.19
1.2
1.09
0.877
0.608
0.336
0.0968
-0.0862
-0.204
-0.257
-0.255
-0.219
-0.166
